shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M1010319,40.7524413827,-73.9732284972,140004
M1010319,40.7524413827,-73.9732284972,150001
M1010319,40.7526916605,-73.9730457661,150002
M1010319,40.7533173541,-73.9725907372,150003
M1010319,40.7539430459,-73.9721356997,150004
M1010319,40.7542594581,-73.9719038449,150005
M1010319,40.7542594581,-73.9719038449,160001
M1010319,40.7545687349,-73.9716770442,160002
M1010319,40.7551916772,-73.9712183813,160003
M1010319,40.755530042,-73.9709724315,160004
M1010319,40.755530042,-73.9709724315,170001
M1010319,40.755822852,-73.9707597063,170002
M1010319,40.7564512838,-73.9703154617,170003
M1010319,40.756593986,-73.9702215509,170004
M1010319,40.7570742187,-73.9698495541,170005
M1010319,40.7574855764,-73.9695501356,170006
M1010319,40.7574855764,-73.9695501356,180001
M1010319,40.7576998993,-73.9693944652,180002
M1010319,40.7583283218,-73.9689357568,180003
M1010319,40.7589485091,-73.9684806534,180004
M1010319,40.7592495472,-73.9682628488,180005
M1010319,40.7592495472,-73.9682628488,190001
M1010319,40.7595769289,-73.9680255375,190002
M1010319,40.7602547419,-73.9675342919,190003
M1010319,40.7609270632,-73.967043039,190004
M1010319,40.7615499866,-73.966584289,190005
M1010319,40.7621783975,-73.9661255276,190006
M1010319,40.7625979777,-73.9658202832,190007
M1010319,40.7625979777,-73.9658202832,200001
M1010319,40.7628040629,-73.9656703688,200002
M1010319,40.7634297254,-73.9652115916,200003
M1010319,40.7640553871,-73.9647564157,200004
M1010319,40.7646810458,-73.9642976213,200005
M1010319,40.7653094484,-73.9638424268,200006
M1010319,40.7656423077,-73.9635971271,200007
M1010319,40.7656423077,-73.9635971271,210001
M1010319,40.7659323586,-73.9633836167,210002
M1010319,40.7665580129,-73.9629284065,210003
M1010319,40.7671372891,-73.9625035386,210004
M1010319,40.7671372891,-73.9625035386,220001
M1010319,40.7671836641,-73.9624695777,220002
M1010319,40.7678120593,-73.9620143488,220003
M1010319,40.7684377079,-73.9615591129,220004
M1010319,40.7684377079,-73.9615591129,230001
M1010319,40.7684377079,-73.9615591129,230002
M1010319,40.7689151683,-73.9611905992,230003
M1010319,40.7690578652,-73.9611038716,230004
M1010319,40.7697493677,-73.9606016469,230005
M1010319,40.770104174,-73.9603454708,230006
M1010319,40.770104174,-73.9603454708,240001
M1010319,40.7704298928,-73.960110249,240002
M1010319,40.771063764,-73.9596441415,240003
M1010319,40.7716948899,-73.9591816371,240004
M1010319,40.7719758776,-73.9589760363,240005
M1010319,40.7719758776,-73.9589760363,250001
M1010319,40.772331502,-73.9587155101,250002
M1010319,40.7729653701,-73.9582565968,250003
M1010319,40.773248826,-73.9580499035,250004
M1010319,40.773248826,-73.9580499035,260001
M1010319,40.773599235,-73.9577940643,260002
M1010319,40.7742824897,-73.9572953866,260003
M1010319,40.7746361898,-73.957037371,260004
M1010319,40.7746361898,-73.957037371,270001
M1010319,40.7749657422,-73.9567966988,270002
M1010319,40.775599601,-73.9563341385,270003
M1010319,40.7762362013,-73.955867957,270004
M1010319,40.7766033429,-73.9555987244,270005
M1010319,40.7766033429,-73.9555987244,280001
M1010319,40.7768673115,-73.9554053809,280002
M1010319,40.7775039107,-73.9549464029,280003
M1010319,40.7781377618,-73.9544838074,280004
M1010319,40.7784854187,-73.9542300989,280005
M1010319,40.7784854187,-73.9542300989,290001
M1010319,40.7788210017,-73.9539850618,290002
M1010319,40.7794960082,-73.9534935332,290003
M1010319,40.7801243653,-73.9530345246,290004
M1010319,40.7804961651,-73.9527627298,290005
M1010319,40.7804961651,-73.9527627298,300001
M1010319,40.7807527205,-73.9525755074,300002
M1010319,40.7813865663,-73.9521236993,300003
M1010319,40.7820066806,-73.951657449,300004
M1010319,40.7822703678,-73.9514640743,300005
M1010319,40.7822703678,-73.9514640743,310001
M1010319,40.7826322854,-73.9511984078,310002
M1010319,40.7832606331,-73.950739356,310003
M1010319,40.7835350208,-73.9505405496,310004
M1010319,40.7835350208,-73.9505405496,320001
M1010319,40.7838889804,-73.9502839065,320002
M1010319,40.7845145796,-73.9498248394,320003
M1010319,40.7851923125,-73.9493332245,320004
M1010319,40.7857729086,-73.9489066739,320005
M1010328,40.8562463838,-73.9286657499,10001
M1010328,40.856178894,-73.9287139007,10002
M1010328,40.8555561288,-73.9291700431,10003
M1010328,40.8549059258,-73.9296442803,10004
M1010328,40.8543204486,-73.9282531964,10005
M1010328,40.8537157026,-73.9268007069,10006
M1010328,40.8534163944,-73.9270190066,10007
M1010328,40.8534163944,-73.9270190066,20001
M1010328,40.8531148909,-73.9272387526,20002
M1010328,40.8524866418,-73.9276948938,20003
M1010328,40.8522147663,-73.9278932749,20004
M1010328,40.8522147663,-73.9278932749,30001
M1010328,40.8518611355,-73.9281510234,30002
M1010328,40.8511835116,-73.9286614201,30003
M1010328,40.8509174277,-73.9289075002,30004
M1010328,40.8505989127,-73.9291424289,30005
M1010328,40.8505989127,-73.9291424289,40001
M1010328,40.8505196267,-73.9292007086,40002
M1010328,40.8499133117,-73.9296314882,40003
M1010328,40.8496416725,-73.9297727434,40004
M1010328,40.8495470229,-73.9298426042,40005
M1010328,40.8495470229,-73.9298426042,50001
M1010328,40.8493124559,-73.9300152652,50002
M1010328,40.848695172,-73.9304677282,50003
M1010328,40.848481177,-73.9306197607,50004
M1010328,40.8482221907,-73.9308087068,50005
M1010328,40.8482221907,-73.9308087068,60001
M1010328,40.8481190351,-73.9308839952,60002
M1010328,40.8477404331,-73.9311627017,60003
M1010328,40.8474276752,-73.9313943495,60004
M1010328,40.8468021538,-73.9318504096,60005
M1010328,40.8467006426,-73.9319228016,60006
M1010328,40.8466128506,-73.9319879506,60007
M1010328,40.8464948796,-73.9320748165,60008
M1010328,40.8463412424,-73.9321870191,60009
M1010328,40.8462726546,-73.9322376903,60010
M1010328,40.8461519388,-73.9323245582,60011
M1010328,40.8458550884,-73.9325402756,60012
M1010328,40.8458550884,-73.9325402756,70001
M1010328,40.8455291561,-73.9327769837,70002
M1010328,40.8449091184,-73.9332330124,70003
M1010328,40.8442451781,-73.9337143761,70004
M1010328,40.843802919,-73.93404046,70005
M1010328,40.843802919,-73.93404046,80001
M1010328,40.8435675226,-73.934213815,80002
M1010328,40.8429392489,-73.9346770532,80003
M1010328,40.8423109734,-73.9351402827,80004
M1010328,40.8420289309,-73.9353415042,80005
M1010328,40.8420289309,-73.9353415042,90001
M1010328,40.8417128674,-73.935567333,90002
M1010328,40.841068126,-73.9360414037,90003
M1010328,40.8406590538,-73.9363363438,90004
M1010328,40.8406590538,-73.9363363438,100001
M1010328,40.8404809934,-73.9364648133,100002
M1010328,40.8398746561,-73.9369063039,100003
M1010328,40.8395234748,-73.9371643158,100004
M1010328,40.8395234748,-73.9371643158,110001
M1010328,40.8394658591,-73.9372066541,110002
M1010328,40.8392930116,-73.9373333071,110003
M1010328,40.8386866748,-73.9377820098,110004
M1010328,40.8384891302,-73.9379195247,110005
M1010328,40.8379074798,-73.9383428963,110006
M1010328,40.8375818104,-73.938580993,110007
M1010328,40.8375818104,-73.938580993,120001
M1010328,40.8372298016,-73.9388386265,120002
M1010328,40.8365658428,-73.9393307203,120003
M1010328,40.8357921275,-73.9398879521,120004
M1010328,40.8354368275,-73.9401560547,120005
M1010328,40.8354368275,-73.9401560547,130001
M1010328,40.8353558904,-73.9402172005,130002
M1010328,40.834730329,-73.9406658674,130003
M1010328,40.8341130018,-73.9411181324,130004
M1010328,40.8334846976,-73.9415776259,130005
M1010328,40.8333066324,-73.9417085972,130006
M1010328,40.8333066324,-73.9417085972,140001
M1010328,40.8328646239,-73.94203349,140002
M1010328,40.8322390642,-73.9425001911,140003
M1010328,40.8319089934,-73.9427364442,140004
M1010328,40.8319089934,-73.9427364442,150001
M1010328,40.8315668497,-73.9429813778,150002
M1010328,40.830889149,-73.9434734,150003
M1010328,40.8302690657,-73.9439256151,150004
M1010328,40.8297304714,-73.9443217448,150005
M1010328,40.8297304714,-73.9443217448,160001
M1010328,40.8296489823,-73.9443814353,160002
M1010328,40.8290206629,-73.9448372537,160003
M1010328,40.8284005758,-73.9452930568,160004
M1010328,40.8280373016,-73.9455578553,160005
M1010328,40.8280373016,-73.9455578553,170001
M1010328,40.8277749974,-73.9457488559,170002
M1010328,40.8271521601,-73.9462010309,170003
M1010328,40.8268887584,-73.9463952793,170004
M1010328,40.8268887584,-73.9463952793,180001
M1010328,40.8265293243,-73.9466604239,180002
M1010328,40.8259037403,-73.9471161974,180003
M1010328,40.8252315091,-73.947604518,180004
M1010328,40.8249277708,-73.9478276926,180005
M1010328,40.8249277708,-73.9478276926,190001
M1010328,40.8245620221,-73.9480964399,190002
M1010328,40.8245126336,-73.9481326104,190003
M1010328,40.823939177,-73.9485521842,190004
M1010328,40.8236022347,-73.9487956093,190005
M1010328,40.8236022347,-73.9487956093,200001
M1010328,40.8233135836,-73.949004309,200002
M1010328,40.8226879915,-73.9494636514,200003
M1010328,40.8220733749,-73.9499193639,200004
M1010328,40.8217026816,-73.9501902596,200005
M1010328,40.8217026816,-73.9501902596,210001
M1010328,40.8214450344,-73.9503786912,210002
M1010328,40.8208276677,-73.9508307757,210003
M1010328,40.8204767276,-73.951086111,210004
M1010328,40.8204767276,-73.951086111,220001
M1010328,40.8195709757,-73.9517457744,220002
M1010328,40.8189234192,-73.9522159196,220003
M1010328,40.8185875684,-73.9524629199,220004
M1010328,40.8185875684,-73.9524629199,230001
M1010328,40.8182347048,-73.9527222135,230002
M1010328,40.8176063527,-73.9531814879,230003
M1010328,40.8163606174,-73.9540891648,230004
M1010328,40.8159877193,-73.9543629058,230005
M1010328,40.8159877193,-73.9543629058,240001
M1010328,40.8157350044,-73.9545484114,240002
M1010328,40.8151121314,-73.9550004222,240003
M1010328,40.8148426774,-73.9551982174,240004
M1010328,40.8148426774,-73.9551982174,250001
M1010328,40.8144865146,-73.9554596517,250002
M1010328,40.8141435199,-73.9557055401,250003
M1010328,40.8133752148,-73.9562696153,250004
M1010328,40.8130160873,-73.9559577253,250005
M1010328,40.8130160873,-73.9559577253,260001
M1010328,40.8117250879,-73.9548365373,260002
M1010328,40.8114347059,-73.9541640899,260003
M1010328,40.8114347059,-73.9541640899,270001
M1010328,40.8113679478,-73.9540095218,270002
M1010328,40.8107635351,-73.9525902477,270003
M1010328,40.8105772574,-73.9521402707,270004
M1010328,40.8105772574,-73.9521402707,280001
M1010328,40.8101728255,-73.9511637645,280002
M1010328,40.8099629203,-73.9506733541,280003
M1010328,40.8099629203,-73.9506733541,290001
M1010328,40.8096508057,-73.9499431608,290002
M1010328,40.8090051204,-73.9484083968,290003
M1010328,40.8089364296,-73.9482458944,290004
M1010328,40.8087498643,-73.9478046118,290005
M1010328,40.8087498643,-73.9478046118,300001
M1010328,40.8084720742,-73.9471481093,300002
M1010328,40.8083209336,-73.946754487,300003
M1010328,40.8082742366,-73.9466750535,300004
M1010328,40.8081203648,-73.9463139464,300005
M1010328,40.8080736659,-73.9462309011,300006
M1010328,40.8079197859,-73.945855347,300007
M1010328,40.8077988737,-73.945548401,300008
M1010328,40.8077439179,-73.9454184037,300009
M1010328,40.8075628367,-73.9449886917,300010
M1010328,40.8075628367,-73.9449886917,310001
M1010328,40.8064139365,-73.9422624217,310002
M1010328,40.8062278961,-73.9418190047,310003
M1010328,40.8062278961,-73.9418190047,320001
M1010328,40.8057351693,-73.9406447562,320002
M1010328,40.8055763303,-73.9402688714,320003
M1010328,40.8055763303,-73.9402688714,330001
M1010328,40.8051168451,-73.9391823905,330002
M1010328,40.8051140966,-73.9391751687,330003
M1010328,40.8049986733,-73.938900752,330004
M1010328,40.8049959247,-73.9388935302,330005
M1010328,40.8048491718,-73.9385458172,330006
M1010328,40.8048491718,-73.9385458172,340001
M1010328,40.8043748277,-73.9374203633,340002
M1010328,40.8038625912,-73.9377950556,340003
M1010328,40.8038625912,-73.9377950556,350001
M1010328,40.8036971497,-73.9379158532,350002
M1010328,40.8030688531,-73.938371555,350003
M1010328,40.8024433014,-73.9388308576,350004
M1010328,40.8018150012,-73.9392865422,350005
M1010328,40.8011839562,-73.9397458326,350006
M1010328,40.8005556541,-73.9402051118,350007
M1010328,40.7999300948,-73.9406643799,350008
M1010328,40.799299046,-73.941127256,350009
M1010328,40.7986240944,-73.9416190562,350010
M1010328,40.7981354415,-73.9419799386,350011
M1010328,40.7981354415,-73.9419799386,360001
M1010328,40.7979436566,-73.9421216864,360002
M1010328,40.7960724318,-73.9434849055,360003
M1010328,40.7954358818,-73.9439477326,360004
M1010328,40.7948075624,-73.9444069325,360005
M1010328,40.7941792411,-73.9448661238,360006
M1010328,40.7935509178,-73.9453253063,360007
M1010328,40.792919848,-73.9457844824,360008
M1010328,40.7922448775,-73.9462797997,360009
M1010328,40.7918794033,-73.9465448119,360010
M1010328,40.7918794033,-73.9465448119,370001
M1010328,40.7915671585,-73.9467714978,370002
M1010328,40.7909388274,-73.9472306443,370003
M1010328,40.7903132376,-73.9476861687,370004
M1010328,40.7896849043,-73.9481489093,370005
M1010328,40.7890538213,-73.9486044207,370006
M1010328,40.7885047803,-73.9490071366,370007
M1010328,40.7885047803,-73.9490071366,380001
M1010328,40.7884282274,-73.9490635306,380002
M1010328,40.7877998869,-73.9495226338,380003
M1010328,40.7871715445,-73.9499817284,380004
M1010328,40.7865404524,-73.9504335942,380005
M1010328,40.7858654613,-73.9509288169,380006
M1010328,40.7854472959,-73.9512378719,380007
M1010328,40.7854472959,-73.9512378719,390001
M1010328,40.7851904695,-73.9514276406,390002
M1010328,40.7845648625,-73.9518830862,390003
M1010328,40.7839365104,-73.9523421363,390004
M1010328,40.7833081564,-73.9528011776,390005
M1010328,40.7826798005,-73.9532602103,390006
M1010328,40.7820541874,-73.9537192325,390007
M1010328,40.7814285725,-73.954178246,390008
M1010328,40.7808002081,-73.9546300311,390009
M1010328,40.7801718461,-73.95509264,390010
M1010328,40.7794968329,-73.9555841574,390011
M1010328,40.7792858224,-73.9557381156,390012
M1010328,40.7792858224,-73.9557381156,400001
M1010328,40.7788135861,-73.9560828916,400002
M1010328,40.7781797286,-73.9565454766,400003
M1010328,40.7775431259,-73.9570116653,400004
M1010328,40.7769092632,-73.957470622,400005
M1010328,40.7762754013,-73.9579367911,400006
M1010328,40.7756415361,-73.9583993409,400007
M1010328,40.7749582754,-73.9588944069,400008
M1010328,40.7748383619,-73.958982216,400009
M1010328,40.7748383619,-73.958982216,410001
M1010328,40.7742777586,-73.9593930715,410002
M1010328,40.7736411426,-73.9598555951,410003
M1010328,40.7730072707,-73.9603217187,410004
M1010328,40.7723733957,-73.960784223,410005
M1010328,40.771736774,-73.9612467202,410006
M1010328,40.7711056398,-73.9617092053,410007
M1010328,40.7704223668,-73.9622114241,410008
M1010328,40.7702950412,-73.9623031968,410009
M1010328,40.7702950412,-73.9623031968,420001
M1010328,40.7697390881,-73.962702802,420002
M1010328,40.7691106915,-73.9631616477,420003
M1010328,40.7684850366,-73.9636168732,420004
M1010328,40.7678593809,-73.9640757002,420005
M1010328,40.7676955577,-73.9641960052,420006
M1010328,40.7676955577,-73.9641960052,430001
M1010328,40.7676233877,-73.9642491126,430002
M1010328,40.767579482,-73.9642816271,430003
M1010328,40.7672337223,-73.9645309085,430004
M1010328,40.7666080629,-73.9649897183,430005
M1010328,40.7659824006,-73.9654449094,430006
M1010328,40.7653567364,-73.9659000921,430007
M1010328,40.7647310713,-73.9663588761,430008
M1010328,40.7641054034,-73.9668140415,430009
M1010328,40.7634797346,-73.9672728083,430010
M1010328,40.7628513182,-73.967727958,430011
M1010328,40.7622256457,-73.9681867076,430012
M1010328,40.7620865154,-73.9682878486,430013
M1010328,40.7620865154,-73.9682878486,440001
M1010328,40.7615999703,-73.9686418388,440002
M1010328,40.7609276422,-73.9691330805,440003
M1010328,40.7602498224,-73.9696243148,440004
M1010328,40.7596241412,-73.9700794189,440005
M1010328,40.7590012028,-73.9705345134,440006
M1010328,40.758372774,-73.9709932113,440007
M1010328,40.7577470872,-73.9714482897,440008
M1010328,40.7571241441,-73.9719069681,440009
M1010328,40.7565703532,-73.9723096617,440010
M1010328,40.7565703532,-73.9723096617,450001
M1010328,40.7564984536,-73.9723620294,450002
M1010328,40.7558700173,-73.9728206929,450003
M1010328,40.755244323,-73.9732757371,450004
M1010328,40.7546186277,-73.9737343822,450005
M1010328,40.7539929297,-73.9741894093,450006
M1010328,40.7533672306,-73.9746480372,450007
M1010328,40.7527415289,-73.9751030471,450008
M1010328,40.7521158253,-73.9755580485,450009
M1010328,40.751440722,-73.9760491515,450010
M1010328,40.7513131109,-73.9761423153,450011
M1010328,40.7513131109,-73.9761423153,460001
M1010328,40.7507738501,-73.9765366324,460002
M1010328,40.7501563735,-73.9769843858,460003
M1010328,40.7495388957,-73.9774357399,460004
M1010328,40.7489214162,-73.9778870857,460005
M1010328,40.7483011901,-73.9783384241,460006
M1010328,40.7476837069,-73.9787897531,460007
M1010328,40.7470662212,-73.9792374648,460008
M1010328,40.7464020795,-73.979721272,460009
M1010328,40.7462146374,-73.9798577473,460010
M1010328,40.7462146374,-73.9798577473,470001
M1010328,40.7457324468,-73.9802086801,470002
M1010328,40.7451149554,-73.9806563656,470003
M1010328,40.7444974629,-73.9811076516,470004
M1010328,40.7438799685,-73.9815589292,470005
M1010328,40.743265217,-73.9820101977,470006
M1010328,40.7426449743,-73.9824614593,470007
M1010328,40.7420247297,-73.9829127126,470008
M1010328,40.7414072275,-73.983360348,470009
M1010328,40.740789724,-73.9838115838,470010
M1010328,40.7401722187,-73.9842628113,470011
M1010328,40.7394967816,-73.9826643687,470012
M1010328,40.7389550271,-73.9830571202,470013
M1010328,40.7389550271,-73.9830571202,480001
M1010328,40.73882988,-73.9831480874,480002
M1010328,40.7381629764,-73.9836317965,480003
M1010328,40.7375454715,-73.9840830079,480004
M1010328,40.7369608985,-73.9845089441,480005
M1010328,40.7363763233,-73.9849312644,480006
M1010328,40.7357890027,-73.9853607946,480007
M1010328,40.7352044248,-73.9857867084,480008
M1010328,40.7346171005,-73.9862126153,480009
M1010328,40.7339776293,-73.9866818245,480010
M1010328,40.7332914987,-73.9871798997,480011
M1010328,40.7329338867,-73.9874404825,480012
M1010328,40.7329338867,-73.9874404825,490001
M1010328,40.7326026215,-73.9876815733,490002
M1010328,40.7319631446,-73.9881543624,490003
M1010328,40.7317765138,-73.988273465,490004
M1010328,40.7313209195,-73.9886127103,490005
M1010328,40.7307226068,-73.9890530017,490006
M1010328,40.7301325256,-73.9894824596,490007
M1010328,40.7298498337,-73.9896737315,490008
M1010328,40.7295561656,-73.9899010838,490009
M1010328,40.729101938,-73.9902323688,490010
M1010332,40.8562463838,-73.9286657499,10001
M1010332,40.856178894,-73.9287139007,10002
M1010332,40.8555561288,-73.9291700431,10003
M1010332,40.8549059258,-73.9296442803,10004
M1010332,40.8543204486,-73.9282531964,10005
M1010332,40.8537157026,-73.9268007069,10006
M1010332,40.8534163944,-73.9270190066,10007
M1010332,40.8534163944,-73.9270190066,20001
M1010332,40.8531148909,-73.9272387526,20002
M1010332,40.8524866418,-73.9276948938,20003
M1010332,40.8522147663,-73.9278932749,20004
M1010332,40.8522147663,-73.9278932749,30001
M1010332,40.8518611355,-73.9281510234,30002
M1010332,40.8511835116,-73.9286614201,30003
M1010332,40.8509174277,-73.9289075002,30004
M1010332,40.8505989127,-73.9291424289,30005
M1010332,40.8505989127,-73.9291424289,40001
M1010332,40.8505196267,-73.9292007086,40002
M1010332,40.8499133117,-73.9296314882,40003
M1010332,40.8496416725,-73.9297727434,40004
M1010332,40.8495470229,-73.9298426042,40005
M1010332,40.8495470229,-73.9298426042,50001
M1010332,40.8493124559,-73.9300152652,50002
M1010332,40.848695172,-73.9304677282,50003
M1010332,40.848481177,-73.9306197607,50004
M1010332,40.8482221907,-73.9308087068,50005
M1010332,40.8482221907,-73.9308087068,60001
M1010332,40.8481190351,-73.9308839952,60002
M1010332,40.8477404331,-73.9311627017,60003
M1010332,40.8474276752,-73.9313943495,60004
M1010332,40.8468021538,-73.9318504096,60005
M1010332,40.8467006426,-73.9319228016,60006
M1010332,40.8466128506,-73.9319879506,60007
M1010332,40.8464948796,-73.9320748165,60008
M1010332,40.8463412424,-73.9321870191,60009
M1010332,40.8462726546,-73.9322376903,60010
M1010332,40.8461519388,-73.9323245582,60011
M1010332,40.8458550884,-73.9325402756,60012
M1010332,40.8458550884,-73.9325402756,70001
M1010332,40.8455291561,-73.9327769837,70002
M1010332,40.8449091184,-73.9332330124,70003
M1010332,40.8442451781,-73.9337143761,70004
M1010332,40.843802919,-73.93404046,70005
M1010332,40.843802919,-73.93404046,80001
M1010332,40.8435675226,-73.934213815,80002
M1010332,40.8429392489,-73.9346770532,80003
M1010332,40.8423109734,-73.9351402827,80004
M1010332,40.8420289309,-73.9353415042,80005
M1010332,40.8420289309,-73.9353415042,90001
M1010332,40.8417128674,-73.935567333,90002
M1010332,40.841068126,-73.9360414037,90003
M1010332,40.8406590538,-73.9363363438,90004
M1010332,40.8406590538,-73.9363363438,100001
M1010332,40.8404809934,-73.9364648133,100002
M1010332,40.8398746561,-73.9369063039,100003
M1010332,40.8395234748,-73.9371643158,100004
M1010332,40.8395234748,-73.9371643158,110001
M1010332,40.8394658591,-73.9372066541,110002
M1010332,40.8392930116,-73.9373333071,110003
M1010332,40.8386866748,-73.9377820098,110004
M1010332,40.8384891302,-73.9379195247,110005
M1010332,40.8379074798,-73.9383428963,110006
M1010332,40.8375818104,-73.938580993,110007
M1010332,40.8375818104,-73.938580993,120001
M1010332,40.8372298016,-73.9388386265,120002
M1010332,40.8365658428,-73.9393307203,120003
M1010332,40.8357921275,-73.9398879521,120004
M1010332,40.8354368275,-73.9401560547,120005
M1010332,40.8354368275,-73.9401560547,130001
M1010332,40.8353558904,-73.9402172005,130002
M1010332,40.834730329,-73.9406658674,130003
M1010332,40.8341130018,-73.9411181324,130004
M1010332,40.8334846976,-73.9415776259,130005
M1010332,40.8333066324,-73.9417085972,130006
M1010332,40.8333066324,-73.9417085972,140001
M1010332,40.8328646239,-73.94203349,140002
M1010332,40.8322390642,-73.9425001911,140003
M1010332,40.8319089934,-73.9427364442,140004
M1010332,40.8319089934,-73.9427364442,150001
M1010332,40.8315668497,-73.9429813778,150002
M1010332,40.830889149,-73.9434734,150003
M1010332,40.8302690657,-73.9439256151,150004
M1010332,40.8297304714,-73.9443217448,150005
M1010332,40.8297304714,-73.9443217448,160001
M1010332,40.8296489823,-73.9443814353,160002
M1010332,40.8290206629,-73.9448372537,160003
M1010332,40.8284005758,-73.9452930568,160004
M1010332,40.8280373016,-73.9455578553,160005
M1010332,40.8280373016,-73.9455578553,170001
M1010332,40.8277749974,-73.9457488559,170002
M1010332,40.8271521601,-73.9462010309,170003
M1010332,40.8268887584,-73.9463952793,170004
M1010332,40.8268887584,-73.9463952793,180001
M1010332,40.8265293243,-73.9466604239,180002
M1010332,40.8259037403,-73.9471161974,180003
M1010332,40.8252315091,-73.947604518,180004
M1010332,40.8249277708,-73.9478276926,180005
M1010332,40.8249277708,-73.9478276926,190001
M1010332,40.8245620221,-73.9480964399,190002
M1010332,40.8245126336,-73.9481326104,190003
M1010332,40.823939177,-73.9485521842,190004
M1010332,40.8236022347,-73.9487956093,190005
M1010332,40.8236022347,-73.9487956093,200001
M1010332,40.8233135836,-73.949004309,200002
M1010332,40.8226879915,-73.9494636514,200003
M1010332,40.8220733749,-73.9499193639,200004
M1010332,40.8217026816,-73.9501902596,200005
M1010332,40.8217026816,-73.9501902596,210001
M1010332,40.8214450344,-73.9503786912,210002
M1010332,40.8208276677,-73.9508307757,210003
M1010332,40.8204767276,-73.951086111,210004
M1010332,40.8204767276,-73.951086111,220001
M1010332,40.8195709757,-73.9517457744,220002
M1010332,40.8189234192,-73.9522159196,220003
M1010332,40.8185875684,-73.9524629199,220004
M1010332,40.8185875684,-73.9524629199,230001
M1010332,40.8182347048,-73.9527222135,230002
M1010332,40.8176063527,-73.9531814879,230003
M1010332,40.8163606174,-73.9540891648,230004
M1010332,40.8159877193,-73.9543629058,230005
M1010332,40.8159877193,-73.9543629058,240001
M1010332,40.8157350044,-73.9545484114,240002
M1010332,40.8151121314,-73.9550004222,240003
M1010332,40.8148426774,-73.9551982174,240004
M1010332,40.8148426774,-73.9551982174,250001
M1010332,40.8144865146,-73.9554596517,250002
M1010332,40.8141435199,-73.9557055401,250003
M1010332,40.8133752148,-73.9562696153,250004
M1010332,40.8130160873,-73.9559577253,250005
M1010332,40.8130160873,-73.9559577253,260001
M1010332,40.8117250879,-73.9548365373,260002
M1010332,40.8114347059,-73.9541640899,260003
M1010332,40.8114347059,-73.9541640899,270001
M1010332,40.8113679478,-73.9540095218,270002
M1010332,40.8107635351,-73.9525902477,270003
M1010332,40.8105772574,-73.9521402707,270004
M1010332,40.8105772574,-73.9521402707,280001
M1010332,40.8101728255,-73.9511637645,280002
M1010332,40.8099629203,-73.9506733541,280003
M1010332,40.8099629203,-73.9506733541,290001
M1010332,40.8096508057,-73.9499431608,290002
M1010332,40.8090051204,-73.9484083968,290003
M1010332,40.8089364296,-73.9482458944,290004
M1010332,40.8087498643,-73.9478046118,290005
M1010332,40.8087498643,-73.9478046118,300001
M1010332,40.8084720742,-73.9471481093,300002
M1010332,40.8083209336,-73.946754487,300003
M1010332,40.8082742366,-73.9466750535,300004
M1010332,40.8081203648,-73.9463139464,300005
M1010332,40.8080736659,-73.9462309011,300006
M1010332,40.8079197859,-73.945855347,300007
M1010332,40.8077988737,-73.945548401,300008
M1010332,40.8077439179,-73.9454184037,300009
M1010332,40.8075628367,-73.9449886917,300010
M1010332,40.8075628367,-73.9449886917,310001
M1010332,40.8064139365,-73.9422624217,310002
M1010332,40.8062278961,-73.9418190047,310003
M1010332,40.8062278961,-73.9418190047,320001
M1010332,40.8057351693,-73.9406447562,320002
M1010332,40.8055763303,-73.9402688714,320003
M1010332,40.8055763303,-73.9402688714,330001
M1010332,40.8051168451,-73.9391823905,330002
M1010332,40.8051140966,-73.9391751687,330003
M1010332,40.8049986733,-73.938900752,330004
M1010332,40.8049959247,-73.9388935302,330005
M1010332,40.8048491718,-73.9385458172,330006
M1010332,40.8048491718,-73.9385458172,340001
M1010332,40.8043748277,-73.9374203633,340002
M1010332,40.8038625912,-73.9377950556,340003
M1010332,40.8038625912,-73.9377950556,350001
M1010332,40.8036971497,-73.9379158532,350002
M1010332,40.8030688531,-73.938371555,350003
M1010332,40.8024433014,-73.9388308576,350004
M1010332,40.8020740036,-73.9390984832,350005
M1010332,40.8020740036,-73.9390984832,360001
M1010332,40.8018150012,-73.9392865422,360002
M1010332,40.8011839562,-73.9397458326,360003
M1010332,40.8005556541,-73.9402051118,360004
M1010332,40.8001770264,-73.9404832049,360005
M1010332,40.8001770264,-73.9404832049,370001
M1010332,40.7999300948,-73.9406643799,370002
M1010332,40.799299046,-73.941127256,370003
M1010332,40.7986240944,-73.9416190562,370004
M1010332,40.7981354415,-73.9419799386,370005
M1010332,40.7981354415,-73.9419799386,380001
M1010332,40.7979436566,-73.9421216864,380002
M1010332,40.7971559333,-73.9426955495,380003
M1010332,40.7971559333,-73.9426955495,390001
M1010332,40.7960724318,-73.9434849055,390002
M1010332,40.7954358818,-73.9439477326,390003
M1010332,40.7948075624,-73.9444069325,390004
M1010332,40.7945246809,-73.9446137504,390005
M1010332,40.7945246809,-73.9446137504,400001
M1010332,40.7941792411,-73.9448661238,400002
M1010332,40.7935509178,-73.9453253063,400003
M1010332,40.792919848,-73.9457844824,400004
M1010332,40.7922448775,-73.9462797997,400005
M1010332,40.7918794033,-73.9465448119,400006
M1010332,40.7918794033,-73.9465448119,410001
M1010332,40.7915671585,-73.9467714978,410002
M1010332,40.7909388274,-73.9472306443,410003
